4 0.251897 0.55682 1.5177 0.143086 0.317451 0.855522 0.231642 0.605366 1.39968 0.850932 1.49317 5.12327 0.893734 1.59445 4.63692 6.70032 11.6689 40.9295 3.81699 7.2006 22.5986 2.50021 4.22486 18.1569
4 0.210779 0.591249 1.44696 0.120679 0.334967 0.815183 0.293531 0.707698 1.84488 0.300951 1.51683 3.34191 0.865062 1.62973 4.49881 6.54335 11.5804 38.4336 3.65445 7.02895 24.7887 2.33034 4.14242 19.5678
4 0.205945 0.578003 1.66703 0.11792 0.328984 0.934976 0.375438 0.938757 2.61345 4.00972 8.64359 30.717 0.781248 1.57476 4.58864 6.36709 11.3911 36.2702 3.55358 7.07925 27.0761 2.38558 4.11088 20.9895
4 0.193788 0.575661 1.45658 0.109725 0.327005 0.82056 0.403021 0.926018 2.82336 6.89458 14.0278 35.667 0.730381 1.63473 4.47259 6.27239 11.3855 34.1481 3.52654 6.8403 29.0737 2.29454 3.98555 22.1897
4 0.187361 0.563924 1.59522 0.106484 0.320489 0.897541 0.346188 0.910845 3.16655 2.0404 4.1433 12.1995 0.702187 1.52812 4.98227 6.06784 11.2398 32.0974 3.50022 6.72635 31.3588 2.31025 4.01541 23.518
4 0.251667 0.538863 1.41533 0.144003 0.30545 0.799897 0.449995 0.882602 3.56525 3.15436 7.89117 37.8315 0.809685 1.57023 5.47337 5.96631 11.08 30.2972 3.30608 6.53849 33.3664 2.16794 3.88088 24.6474
4 0.228587 0.554553 1.49315 0.129528 0.317182 0.836825 0.462628 0.870519 3.77588 0.660615 1.76836 29.2131 0.760701 1.54528 5.87014 5.85027 11.0018 28.6058 3.33477 6.50901 35.4707 2.18269 3.87747 25.7952
4 0.210688 0.537504 1.6976 0.120415 0.307217 0.958239 0.118513 0.297467 0.596954 5.12206 11.1541 46.7368 0.804233 1.47333 6.44889 5.562 10.7832 26.9405 3.02575 6.41193 37.6659 2.04708 3.81548 26.9552
4 0.245003 0.517499 1.65392 0.13995 0.296191 0.934092 0.193449 0.514154 2.60132 1.13179 3.12137 15.3789 0.695727 1.52429 6.74309 5.6038 10.6937 25.4212 3.09691 6.14212 39.6033 2.04233 3.75137 27.9487
4 0.232553 0.560484 1.96562 0.133569 0.322757 1.10767 0.214771 0.512941 3.1494 4.88715 11.7529 54.985 0.730883 1.43349 7.45433 5.45523 10.6335 23.9818 3.16315 6.25877 41.803 2.1065 3.69753 29.0438
4 0.232757 0.538546 2.04159 0.136319 0.303725 1.14368 0.317727 0.688215 4.18377 0.452242 1.05479 30.3092 0.716435 1.46452 7.88992 5.34504 10.5776 23.3323 2.91453 6.34133 43.7545 1.93549 3.63248 29.9872
4 0.222689 0.555151 2.00174 0.127425 0.316162 1.12823 0.395831 0.841422 5.2396 2.71264 9.58394 55.3006 0.748883 1.38739 8.1958 5.23414 10.3907 24.2228 2.87697 6.5488 45.7959 1.84418 3.69344 30.947
4 0.266058 0.512514 2.37346 0.155685 0.291925 1.32933 0.435792 0.798024 5.7648 4.27442 12.2398 60.5903 0.822257 1.46419 8.99604 5.05488 10.1821 25.1382 2.67238 6.6131 47.9222 1.81095 3.65687 31.9186
4 0.298841 0.57107 2.67691 0.173135 0.330836 1.50641 0.414157 0.771929 5.61488 4.3375 12.5404 62.9849 0.81433 1.5843 9.75443 4.90321 10.0141 26.0008 2.57429 6.54433 49.9726 1.82604 3.63214 32.8293
4 0.294756 0.535322 2.70184 0.169132 0.309722 1.52082 0.390313 0.726799 5.75449 3.42465 10.9411 63.8715 0.733656 1.55234 10.1504 4.88473 9.81856 26.8126 2.57251 6.59027 51.9511 1.74395 3.70537 33.6848
4 0.292681 0.507205 2.87175 0.170385 0.29389 1.6136 0.401521 0.730727 6.28962 5.68751 14.5331 73.1651 0.724929 1.51713 10.7222 4.81707 9.92192 27.6461 2.89781 6.72852 54.0123 1.84735 3.78068 34.5527
4 0.27705 0.540517 2.81692 0.160491 0.313225 1.58376 0.469404 0.902381 7.23869 6.56328 15.5768 76.3683 0.746924 1.55305 11.0388 4.70301 10.1831 28.3698 3.13871 6.78236 55.8552 2.00984 3.73797 35.3093
4 0.305094 0.584184 2.72858 0.176834 0.339458 1.53555 0.498051 0.943208 7.23556 5.17412 11.7278 75.8543 0.83821 1.62459 11.3217 4.97854 10.1842 29.0559 3.42559 6.79862 57.6367 1.93263 3.73007 36.0238
4 0.352693 0.673725 2.60994 0.204255 0.390836 1.47038 0.544718 1.02366 7.19368 6.30819 13.5491 79.5504 0.956509 1.72118 11.5736 5.1872 10.4015 29.707 3.2841 6.71857 59.3597 2.13945 3.7816 36.6997
4 0.261149 0.545732 4.1842 0.149551 0.317712 2.34411 0.428079 0.809579 8.96502 1.04653 2.31765 54.2374 0.838771 1.52171 13.87 5.48557 10.1286 30.8958 3.87508 6.96511 62.4395 2.27119 3.87689 37.872
3 3.29048 6.52997 12.7337 0.181655 0.485987 1.26907 1.18137 1.54695 10.0508 30.1466 59.9278 190.611 14.9471 30.2587 64.0316 15.2234 34.6537 52.9858 14.9471 30.2587 64.0316 15.2234 34.6537 52.9858
3 3.28401 6.50137 12.7263 0.114808 0.33835 1.16985 1.25748 1.66362 9.96347 47.3695 72.2957 260.343 14.691 29.7811 65.574 15.0367 34.0333 52.2874 14.691 29.7811 65.574 15.0367 34.0333 52.2874
3 3.2769 6.49563 12.6922 0.097469 0.304055 1.03931 1.37692 1.80304 9.85511 45.7938 71.462 164.458 14.5028 29.5959 67.0689 14.9165 33.4626 51.3329 14.5028 29.5959 67.0689 14.9165 33.4626 51.3329
3 2.92347 5.98933 13.5204 0.215155 0.520035 1.29638 0.83656 1.2448 10.476 64.2542 94.2027 274.544 14.0632 28.8706 69.8452 14.6446 32.9395 50.2815 14.0632 28.8706 69.8452 14.6446 32.9395 50.2815
3 2.92485 6.04056 13.418 0.110231 0.335247 1.16073 1.03532 1.41742 10.3107 62.5948 88.2724 268.929 13.8125 28.7219 71.2317 14.1914 32.3952 49.6172 13.8125 28.7219 71.2317 14.1914 32.3952 49.6172
3 2.65862 5.73247 14.1409 0.294035 0.600783 1.36075 0.573912 0.978907 10.8393 64.6574 96.743 268.244 13.9108 28.1729 73.8651 13.9226 31.8212 48.5938 13.9108 28.1729 73.8651 13.9226 31.8212 48.5938
3 2.7689 5.7527 13.9804 0.118499 0.401126 1.19974 0.795432 1.17456 10.6273 64.1741 96.1559 338.676 13.4009 28.0795 75.1532 13.7757 31.3225 48.0348 13.4009 28.0795 75.1532 13.7757 31.3225 48.0348
3 2.4876 5.43788 14.6105 0.304816 0.611511 1.37114 0.421548 0.822118 11.0758 63.9024 96.2152 291.39 13.0442 27.5547 77.6554 13.7139 30.8302 47.495 13.0442 27.5547 77.6554 13.7139 30.8302 47.495
3 2.48523 5.54241 14.4005 0.118992 0.392254 1.19222 0.673866 1.04624 10.8258 49.9359 88.4777 279.912 13.0516 27.1202 78.8538 13.1741 30.3586 46.9633 13.0516 27.1202 78.8538 13.1741 30.3586 46.9633
3 2.5824 5.21646 14.9484 0.257852 0.564063 1.33134 0.349341 0.755876 11.205 49.1954 79.639 209.93 12.7894 26.8415 81.2351 12.9805 29.9193 46.1151 12.7894 26.8415 81.2351 12.9805 29.9193 46.1151
3 2.4875 5.31365 14.6962 0.100875 0.327332 1.13806 0.630162 1.0129 10.9244 63.4727 96.075 356.036 12.7455 26.5516 82.3516 12.8868 29.4845 45.6503 12.7455 26.5516 82.3516 12.8868 29.4845 45.6503
3 2.74404 5.08429 15.1715 0.165705 0.465809 1.25215 0.376502 0.780274 11.2439 63.6079 96.1188 321.245 12.7747 26.1366 84.6213 12.7184 29.0625 45.1597 12.7747 26.1366 84.6213 12.7184 29.0625 45.1597
3 2.38649 4.87666 15.6057 0.273053 0.579674 1.3441 0.201647 0.987508 11.5293 58.2686 86.1178 340.747 12.3282 25.7425 86.8304 12.5626 28.4065 45.7907 12.3282 25.7425 86.8304 12.5626 28.4065 45.7907
3 2.5898 4.98854 15.2941 0.100542 0.326798 1.13436 0.473756 0.886802 11.2072 16.4784 23.655 254.582 12.3228 25.7125 87.8292 12.7542 28.1814 46.0712 12.3228 25.7125 87.8292 12.7542 28.1814 46.0712
3 2.33506 4.81291 15.6679 0.121923 0.408691 1.21087 0.297999 0.830468 11.4456 60.0122 93.4382 338.824 12.0997 25.2369 89.9393 12.2574 27.807 46.6539 12.0997 25.2369 89.9393 12.2574 27.807 46.6539
3 2.11404 4.50396 16.0071 0.179481 0.481393 1.27514 0.198263 1.01627 11.6565 24.84 34.3777 251.268 11.7378 24.8921 91.9952 12.1345 27.4609 47.1544 11.7378 24.8921 91.9952 12.1345 27.4609 47.1544
3 2.17323 4.28049 16.3134 0.233821 0.539281 1.31167 0.169634 1.1737 11.8418 59.551 94.0513 366.42 11.8111 24.4749 93.9991 11.6835 26.8506 47.4345 11.8111 24.4749 93.9991 11.6835 26.8506 47.4345
3 2.07394 4.23805 16.589 0.273079 0.579567 1.34479 0.188936 1.30374 12.0027 61.4545 99.2345 492.692 11.4319 24.2293 95.9529 11.5857 26.5183 47.7021 11.4319 24.2293 95.9529 11.5857 26.5183 47.7021
